ID,Title,Geek_Rating,Avg_Rating,Num_of_Voters,BGP_Price,Price,Year,Complexity,Min_Players,Max_Players,Min_Time,Max_Time,Min_Age,Type1,Type2
,Monopoly: Super Mario Bros,5.506,5.96,44,,,2016,2,2,6,,,8,,
,Monopoly: Voice Banking,5.506,6.4,33,,,2018,1,2,4,,,8,,
,Ki az Ãºr a tengeren?,5.506,6.15,37,,,1985,2.5,2,6,,,10,,
,Costco Monopoly,5.506,6.32,34,,,2023,2,2,6,,,8,,
,MÅ‚awa 1939,5.506,6.25,35,,,1999,2.83,2,2,,,,Wargames,
,Hold-Up,5.506,5.92,30,,,2017,1.33,1,,,,10,,
30000,Stratego: Transformers,5.506,5.83,44,,,2007,1.57,2,2,,,8,Abstract,
11116,Yarmuk,5.506,6.04,46,,,1997,2.56,2,2,,,12,Wargames,
,Terrible Swift Swordfish,5.506,6.06,33,,,2012,1.56,1,1,,,,Wargames,
11527,Friedland,5.505,5.96,34,18.84,,1992,2,2,2,2,2,10,Wargames,
166972,Bubble Bath Bunny,5.505,5.68,90,21.6,,2014,1,2,4,5,5,2,,
159536,Hungry as a Bear,5.505,5.65,166,24.99,,2014,1,1,3,5,5,2,Children's,
,HÃ¶chste Eisenbahn,5.505,5.72,46,6.45,,2012,1,2,6,10,10,5,,
137931,Nada!,5.505,5.55,344,11.99,,2013,1.04,2,4,10,10,7,Family,Party
216629,Slap It!,5.505,5.92,53,12.99,,2019,1,2,8,5,10,6,,
138748,Flash!,5.505,5.66,198,21.71,,2013,1,2,6,10,10,7,Children's,Family
87288,Cinco,5.505,5.62,213,22.17,,2010,1.33,2,6,10,10,8,Family,
272364,Bears in Barrels,5.505,5.74,77,22.24,,2019,1,4,8,10,10,7,,
91394,Ring-A-Ding-Ding,5.505,5.62,137,16.96,,2011,1,2,6,10,10,4,,
158851,Play Me: Alice in Wonderdice,5.505,5.63,267,,,2014,1.27,2,6,10,10,8,,
110864,Speedway Champion,5.505,6.08,41,,,2011,1.5,2,4,10,10,8,,
23831,Ruck Zuck,5.505,5.8,39,,,1985,1,2,6,10,10,8,,
27876,The Dragon's Wrath,5.505,5.86,43,,,1995,1.67,2,2,10,10,10,Customizable,
86587,Monster auf der Flucht,5.505,5.68,83,,,2010,1,2,5,10,10,8,,
1320,The Dog's Meow,5.505,5.89,36,,,2001,1,2,6,10,10,6,,
4268,Razzle,5.505,5.63,166,,,1981,1.32,2,2,10,10,8,,
25461,Pai Gow,5.505,5.78,52,,,,1.8,2,8,10,10,,,
5463,Mind Maze,5.505,5.68,69,,,1970,1.33,2,2,10,10,8,Abstract,
9474,Flying Pirates,5.505,5.78,42,,,1990,1.4,2,2,10,10,5,Children's,
12737,Goofy Golf Machine,5.505,6.09,44,,,1994,1.5,1,4,10,10,6,,
77548,Arkham Express,5.505,5.64,54,,,2010,1.45,1,4,10,10,10,,
12317,Brouhaha,5.505,5.59,122,,,2004,1,3,42,10,10,6,,
,WÃ¼rfel Kung Fu,5.505,5.85,49,,,2014,1,2,4,10,10,6,,
116970,Kokoriko,5.505,5.72,67,,,2012,1,2,4,10,10,6,,
118342,Skittykitts,5.505,6.13,84,,,2012,1,2,4,10,10,13,,
198574,Verticality,5.505,5.87,39,,,2016,1,2,6,5,10,5,,
,Boom Blast Stix,5.505,5.76,42,,,2017,1,2,99,5,10,6,,
232412,Ogre Cheerleaders,5.505,5.9,37,,,2018,1,2,2,5,10,8,,
34296,Cobra,5.505,5.76,38,,,2007,1.33,2,5,10,10,,,
,Texto!,5.505,5.76,30,,,2015,1,2,6,10,10,6,,
,Texas Hold It,5.505,6.02,53,,12.99,2024,1,2,6,10,15,14,,
240108,Pocket Sub,5.505,5.62,157,15.35,,2018,1.25,2,4,10,15,8,,
168446,Doggy GO!,5.505,5.77,114,15.95,,2014,1,1,4,15,15,6,,
23695,Robot Face Race,5.505,5.67,133,,24.3,1984,1,2,4,15,15,4,,
188389,Dragon Master: BGG Convention Promo,5.505,5.82,37,,,2015,1.2,1,2,10,15,13,Abstract,
201028,Farmers Finances,5.505,6.37,47,,,2016,1.13,1,2,10,15,6,,
,Knapp daneben,5.505,5.96,31,,,2004,1,2,8,15,15,6,Children's,
,Happy Fox,5.505,5.89,40,,,2023,1,2,5,15,15,6,,
217230,The Walking Pet,5.505,5.64,114,,,2017,1,2,5,10,15,8,,
,Skitgubbe,5.505,6.08,31,,,,1.2,2,8,15,15,7,,
,Das Magische Labyrinth (Reisespiel),5.505,5.94,34,,,2016,1,2,4,10,15,5,,
,Bonfire Party,5.505,5.82,39,,,2021,1,2,4,5,15,8,,
22123,Enkounter,5.505,5.82,61,38.02,,2006,2,1,3,15,15,6,Abstract,
,Fresh Fruits,5.505,6.23,37,,,2022,1,2,4,15,15,8,,
194033,Magic Feathers,5.505,5.86,51,,,2016,1,2,5,15,15,4,,
24884,Funny Fishing,5.505,5.8,61,,,2006,1,2,5,15,15,4,Children's,
,Geistertreppe,5.505,5.86,38,,,2016,1,2,4,10,15,4,,
27678,Quest for the Auburn Pelt: A PageQuest Game,5.505,6.14,40,,,1997,1.75,1,1,15,15,,,
137331,Terzetto,5.505,5.68,60,,,2013,1.2,2,2,15,15,8,Abstract,
11413,Squint Junior,5.505,5.95,53,11.25,,2004,1,3,8,20,20,8,Children's,
,Superfly,5.505,6.11,37,,11.98,2020,1,3,5,20,20,6,,
,Lucky Jack,5.505,5.99,46,,11.99,2021,1,2,6,20,20,7,,
118515,Piranhas,5.505,5.85,159,14.95,,2012,1,2,4,20,20,8,Family,
178937,El Capitan,5.505,5.73,72,17.6,,2015,1,2,6,20,20,6,,
7248,Zenix,5.505,5.71,77,18.45,,2000,1.73,2,3,20,20,6,Abstract,
211882,Beyond the Gates of Antares: The Dice Game,5.505,5.77,66,,,2016,1.4,2,5,10,20,8,,
136246,Feuer & Flamme,5.505,5.77,51,,,2013,1.5,2,5,20,20,5,,
129465,Black Stories 8,5.505,5.73,53,,,2012,0,2,15,20,20,12,,
163478,Lunte,5.505,5.8,113,10.22,,2014,1,3,6,15,20,8,,
157586,Linkage: A DNA Card Game,5.505,5.81,140,,,2014,1.47,2,4,10,20,10,,
,Gelato,5.505,5.88,32,,,2020,1,2,5,10,20,6,,
,Phutball,5.505,6.14,32,,,1982,2.14,2,2,20,20,,Abstract,
,Nukular: Wer Ã¼berlebt den Atomkrieg,5.505,6.29,39,,,2022,1.5,3,6,10,20,14,,
278989,Kung Fu,5.505,5.71,81,,,2013,1.2,2,2,20,20,8,,
146204,Ruckus: The Goblin Army Game,5.505,6,100,,,2014,2.11,2,4,20,20,8,,
,Gran Gol,5.505,5.99,32,,,1998,1.4,2,2,20,20,8,,
27408,Dragon Ball Z CCG,5.505,5.74,128,,,2000,1.8,2,2,20,20,8,Customizable,
,"Heaven, Here I Come!",5.505,5.87,54,,,2021,1.67,5,10,10,20,12,,
41573,Schweinebammel,5.505,5.58,183,,,2008,1.5,2,6,20,20,6,Children's,
,Blue and Gray,5.505,6.1,31,,,1903,1.6,2,2,20,20,8,Abstract,
37694,Street Paintball,5.505,5.68,76,,,2008,1.1,3,6,20,20,,,
,Goal!,5.505,6.03,30,,,1960,1,2,4,20,20,8,,
3349,Die Safeknacker,5.505,5.82,42,,,1996,1.5,3,5,20,20,10,,
,Kampf der Magier,5.505,6.12,34,,,2008,1,2,6,20,20,7,Family,
118258,Zebra-Schwein,5.505,5.79,36,,,2012,1,3,6,20,20,6,,
,Show Me The Kwan,5.505,5.87,38,,,2013,1,2,10,20,20,10,,
,Drakkar Tum Tum,5.505,6.16,55,,,2020,1,2,4,20,20,14,,
117823,FitzIt,5.505,5.7,159,,,2012,1.33,2,17,20,20,12,,
133104,"Wilk, Koza i Kapusta",5.505,5.94,37,,,2012,1,2,4,20,20,6,,
192352,Super-Vampire,5.505,5.69,169,34.74,,2016,1,2,4,20,20,6,,
,The Diamond Swap,5.505,5.72,63,,,2021,1.5,3,5,20,20,9,,
16253,Montanara,5.505,5.59,67,,,2005,1.71,2,2,20,20,10,,
6367,Make 7,5.505,5.74,50,,,1994,1.67,2,2,20,20,7,Abstract,
,Palm Trees,5.505,6.04,50,,,2019,1,2,6,20,20,10,,
207987,No Regerts: The Game of Art and Poor Life Choices,5.505,6.2,41,,,2016,1,2,6,25,25,8,,
,Mission Calaveras,5.505,5.95,32,,,2019,2,3,6,25,25,12,,
,Flitting Bad Wolf,5.505,5.97,32,,,2016,1,2,2,15,25,6,,
,Cookie Addict,5.505,5.73,90,,,2020,1.5,2,2,15,25,10,,
5837,Steam Tunnel,5.505,5.6,157,3.35,,2003,1.53,2,5,30,30,10,Abstract,
21294,NoNo,5.505,5.67,73,3.52,,2006,1.1,3,8,30,30,8,,
7189,Pitch Six,5.505,5.64,98,3.95,,2003,1.63,3,6,30,30,12,,
35017,Chaos Isle: Zombi Deck,5.505,6.08,123,11.73,,2008,1.85,1,6,30,30,13,Thematic,
4329,Drake & Drake,5.505,5.5,246,12.6,,2002,1.52,2,2,30,30,12,,
25920,Do You Worship Cthulhu?,5.505,5.61,150,13.3,,2006,1,5,30,30,30,12,Party,
192717,Pickpockets,5.505,5.7,70,13.44,,2016,1,3,4,15,30,8,,
2463,Scavenger Hunt,5.505,5.6,73,13.95,,2005,1.38,2,6,30,30,9,,
22991,Mona Lisa Mysteries,5.505,5.76,79,15.95,,2006,2,3,5,30,30,11,,
180340,Sirenen in Sicht,5.505,5.8,42,16.08,,2015,1.5,2,2,30,30,8,,
1354,Zaubercocktail,5.505,5.6,156,21.75,,2001,1.59,4,7,30,30,8,,
135107,Paradise Fallen: The Card Game,5.505,5.69,153,,21.8,2013,1.73,2,4,30,30,8,,
283746,Godzilla Card Game,5.505,6.25,63,28.99,,2019,1.75,2,4,30,30,6,,
54745,Scene It? The Simpsons Deluxe Edition,5.505,5.65,174,,37.89,2009,1.36,2,12,30,30,13,,
17792,ZigZag,5.505,5.8,35,,44.9,2005,1.4,2,2,30,30,8,Abstract,
1142,Sabotage,5.505,5.65,74,92.07,,1985,1.5,2,2,30,30,8,Abstract,
265635,Space Race,5.505,6.38,40,94.5,,2021,1.71,2,4,20,30,10,,
156015,Turbulence,5.505,5.69,59,,,2013,1.4,2,3,30,30,12,Abstract,Family
20112,Composio,5.505,6.01,49,,,2002,1.5,2,4,30,30,10,,
13010,Interpol,5.505,5.7,64,,,1978,1.4,2,4,30,30,9,,
,PuzzLegend: Merlin,5.505,5.76,53,,,2023,1,1,2,30,30,8,,
,Global Warming,5.505,6.13,36,,,2011,2,2,4,30,30,8,,
117862,Step by Step,5.505,5.62,99,,,2012,1.22,2,5,30,30,8,,
37423,Het Groot Van Dale Spel der Nederlandse Taal,5.505,5.82,37,,,1995,1.33,2,6,30,30,14,,
164300,Pixel Guardians,5.505,6.32,34,,,2015,1.14,2,4,30,30,8,,
,Dejarik,5.505,5.97,45,,,2014,1.67,2,2,10,30,,Abstract,
168055,Roots: A Game of Inventing Words,5.505,6.03,41,,,2015,1.33,3,5,30,30,12,,
99707,Artefakt,5.505,5.65,80,,,2011,1.25,2,4,30,30,10,,
3425,Skunk,5.505,5.74,73,,,1953,1,2,8,30,30,6,,
9989,Mare Polare,5.505,5.8,41,,,2004,1.57,2,4,30,30,4,Children's,
,Kalesia: the card game,5.505,5.94,34,,,2012,1,2,5,20,30,8,,
36687,Revenge of the B-Movie,5.505,5.86,41,,,2008,1,3,6,30,30,,,
,Karty DÅ¼entelmenÃ³w: Epizod Czwarty,5.505,6.07,31,,,2017,1,3,15,20,30,18,,
19392,Fruit Bandits,5.505,5.63,113,,,2005,1.21,3,5,30,30,8,,
197066,Time Management: The Time Management Game,5.505,5.52,119,,,2016,2,1,4,30,30,13,,
,Pick Pic,5.505,5.99,31,,,2021,1,3,5,20,30,8,,
8032,4 CYTE (Foresight),5.505,5.87,37,,,1962,2.4,1,2,30,30,10,,
192635,Life Is Life,5.505,5.66,78,,,2016,1.33,3,5,30,30,8,,
227221,Click Click Boom,5.505,6,40,,,2017,1,3,6,15,30,8,,
43295,Distrito 21,5.505,6.16,34,,,1987,1.4,2,2,30,30,9,Abstract,
171430,Do Not Forsake Me (Oh My Darling),5.505,5.92,37,,,2015,1.25,1,1,30,30,10,,
,ULTIA,5.505,5.8,37,,,2021,1.5,3,3,30,30,,,
221643,Strawberry Ninja,5.505,5.58,293,,,2017,1.36,1,4,15,30,8,,
118697,Hand aufs Herz,5.505,5.88,42,,,2012,1,2,10,30,30,10,,
202025,Pod-X,5.505,5.77,63,,,2016,1.5,3,4,15,30,12,,
2151,Stomp!,5.505,5.72,82,,,1978,1.33,2,2,30,30,10,,
32409,Wiochmen 2,5.505,5.69,251,,,2007,1.48,2,6,30,30,,Party,
,Dice Trip: Deutschland,5.505,5.79,37,,,2021,2,1,4,30,30,8,,
,DREBO,5.505,6.11,49,,,2022,1.33,2,4,15,30,7,,
7918,Eagle Eye Agency,5.505,5.83,35,,,1982,2.2,1,6,30,30,12,,
29491,Dipole,5.505,5.72,48,,,2007,2.78,2,2,30,30,,Abstract,
,ZÅ‚ap Kadr: Gra o najlepsze zdjÄ™cie,5.505,6.92,31,,,2024,2,1,4,30,30,8,,
,Chunky Monkey In the Middle,5.505,5.84,31,,,2018,1,3,8,10,30,10,,
181466,Asterix & Obelix Mau Mau,5.505,5.86,37,,,2015,1.5,2,4,20,30,8,,
243343,Dino Battle,5.505,5.82,46,,,2018,1.4,2,5,15,30,8,,
192275,Olympians War,5.505,5.85,65,,,2016,1.4,2,6,15,30,8,,
231674,Who's the Dude?,5.505,5.6,281,,,2017,1,3,8,30,30,16,,
86033,Mobbing: Reine Chefsache,5.505,5.68,53,,,2010,1.25,3,6,30,30,12,,
19802,Martian Backgammon,5.505,5.93,34,,,2001,1.9,2,2,30,30,9,Abstract,
,Llamasters: The Party Game,5.505,8.12,49,,,2021,1.79,2,5,10,30,14,,
40804,Huntik: Secrets and Seekers Trading Card Game,5.505,6.3,53,,,2009,1.82,1,2,30,30,8,Customizable,
60872,Rio Grande,5.505,5.71,58,,,2009,1.4,2,5,30,30,10,,
33907,Have You Herd?,5.505,5.64,87,,,2008,1,2,4,30,30,,,
,Battleship: Pirates of the Caribbean,5.505,6.11,30,,,2015,1,2,2,30,30,7,,
,Turnip,5.505,6.72,30,,,2024,0,3,5,15,30,10,,
29352,Lupusburg,5.505,5.52,196,14.95,,2008,1.69,4,8,20,40,8,,
,Shitty Choices,5.505,6.6,41,,18.99,2022,1,5,30,20,40,18,,
,Charmed and Dangerous: The Sisters Grimm â€“ Base Set,5.505,6.25,80,29.29,,2019,1.5,1,4,15,40,12,,
88088,Cranium: Disney Family Edition,5.505,5.68,62,,,2010,1,4,99,40,40,8,,
,MUD,5.505,6.19,46,,,2020,2,2,6,20,40,14,,
,Lovci pokladÅ¯,5.505,6.01,40,,,1987,2,2,4,40,40,,,
,Incohearent: Family Edition,5.505,5.73,62,,,2020,1,2,20,20,40,12,,
269913,Cassiopeia,5.505,5.71,84,7.03,,2019,1.4,2,5,30,45,12,,
8620,Scattergories: Bible Edition,5.505,5.54,73,16.45,,2000,1.86,2,4,45,45,8,,
247860,Fleecing Olympus,5.505,6.74,69,16.99,,2018,1.33,3,6,20,45,14,,
186265,Minecraft Card Game?,5.505,5.62,1233,37.03,16.99,2015,1.16,2,4,15,45,8,Family,
233048,Zoomaka,5.505,6.77,102,17.6,,2018,1.6,2,5,25,45,14,,
19796,Cranium: The Family Fun Game,5.505,5.61,383,19.45,,2005,1.4,4,99,45,45,8,Family,
177411,Galaxy Command,5.505,5.75,66,25.82,,2015,1.6,1,4,10,45,10,,
146388,Ender's Game: Battle School,5.505,5.59,82,24.32,26.55,2013,2,2,2,30,45,15,Wargames,
240423,Marvel Contest of Champions: Battlerealm,5.505,5.75,89,57.34,44.99,2018,2,3,6,30,45,12,,
1325,Wild Pirates,5.505,5.62,148,,,1989,1.25,3,5,30,45,8,,
,The High Crusade,5.505,6.05,38,,,1983,2.5,2,2,45,45,12,Wargames,
34014,Ruin,5.505,5.61,115,,,2008,1.63,2,4,45,45,10,,
164838,Flip Hue,5.505,5.79,50,,,2015,1.25,3,6,5,45,7,,
,Ocean Pods,5.505,6.14,59,,,2023,1.4,2,5,30,45,11,,
23285,AirWar: Pacific!,5.505,6.11,50,,,2006,1.3,2,2,45,45,10,Wargames,
120924,Hug Me,5.505,5.98,44,,,2010,1,2,8,45,45,10,,
194534,Awesome Kingdom: Mines & Labyrinths,5.505,6,41,,,2016,2.5,2,4,30,45,12,,
,Clipology,5.505,5.99,41,,,2022,1.5,2,99,30,45,13,,
14119,Der Prestel Schlossgarten,5.505,5.64,81,,,2004,1.67,2,4,45,45,9,,
,Am FuÃŸ des Kilimandscharo,5.505,5.59,102,,,1995,1.18,2,4,45,45,7,Family,
11235,Golf the Perfect Game,5.505,5.85,58,,,1995,1.14,2,6,45,45,10,,
12584,Cloak & Dagger,5.505,5.94,31,,,1988,1.5,2,6,45,45,,,
4585,Seaside Frolics,5.505,5.9,36,,,1986,1.33,2,6,45,45,7,,
,Death By Coconuts,5.505,6,43,,,2022,1,2,8,10,45,12,,
231042,Sakura Hunt,5.505,5.74,60,,,2017,1,2,4,30,45,9,,
1550,Chebache,5.505,5.77,45,,,1997,2.5,2,2,45,45,10,Abstract,
15614,Fantasi,5.505,5.71,47,,,1989,1,3,12,45,45,10,,
136265,Aliens vs. Zombies,5.505,5.78,37,,,2013,1.63,1,2,45,45,10,,
,Abtei der RÃ¤tsel,5.505,5.66,83,,,2011,1.67,2,4,45,45,10,,
179600,Fantasy Fantasy Baseball,5.505,5.95,82,,,2017,1.5,1,5,20,50,10,,
,Snack Time,5.505,5.71,62,,,2025,2,1,99,30,50,8,,
,Slava,5.505,6.67,38,,,2024,1.67,2,5,25,50,12,,
198269,En tu casa o donde sea,5.505,5.97,32,,,2016,1.33,4,7,30,50,18,,
12372,Shakespeare: The Bard Game,5.505,5.71,181,10,,2004,1.79,2,5,60,60,12,,
159507,Urban Panic,5.505,5.57,146,27.01,10.95,2014,2,2,4,40,60,10,,
127994,Heroes of Metro City,5.505,5.66,251,,10.95,2013,2.57,2,4,60,60,13,Thematic,
193628,J'Accuse!,5.505,5.64,112,16.82,,2016,1.33,3,6,30,60,14,,
166026,Munchkin Treasure Hunt,5.505,5.65,228,19.89,,2014,1,2,6,60,60,6,,
,Attack of the Kaiju,5.505,6.04,39,,26.76,2017,2.5,2,6,60,60,14,,
31767,Outburst II,5.505,5.67,139,,38.98,1991,1,2,99,60,60,,,
19725,Scene It? Harry Potter Deluxe,5.505,6.01,45,,38.99,2005,1.4,2,12,60,60,8,,
6810,Star Wars: The Interactive Video Board Game,5.505,5.75,202,,95.99,1996,1.85,3,6,60,60,8,,
6954,InterUrban,5.505,5.79,59,,,2003,1.67,3,5,60,60,12,,
6350,Zomax,5.505,5.84,48,,,1988,1.67,2,2,60,60,8,Abstract,Wargames
,Inquizitor,5.505,5.9,31,,,2010,2.5,2,36,60,60,12,,
140940,In the City: Origins,5.505,5.81,73,,,2013,2,2,5,45,60,9,,
182090,The Game of Nasty Things...,5.505,5.79,167,,,2015,1,4,15,30,60,18,,
,The 13th Street Crew,5.505,9.14,33,,,2024,0,3,7,30,60,14,,
,House of Plants,5.505,5.75,50,,,2019,2,2,4,30,60,8,,
,Aloha: The Spirit of Hawaii,5.505,5.88,30,,,2012,2.6,2,4,60,60,10,,
175274,Labyrinth: The Paths of Destiny (Second Edition),5.505,5.76,93,,,2015,2.25,2,6,20,60,8,,
131144,The Perfect Heist,5.505,5.86,89,,,2013,2,3,6,60,60,14,,
2139,The X-Files Collectible Card Game,5.505,5.69,399,,,1996,2.41,2,2,60,60,10,Customizable,
,Space Dandy: Galactic Deck-Building Game,5.505,5.52,30,,,2016,0,2,4,60,60,12,,
,Shit Happens:  Full of Shit,5.505,6.01,40,,,2016,0,2,8,20,60,18,,
,Wheel Of Fortune Deluxe,5.505,5.75,38,,,1986,1,2,4,60,60,8,,
19414,H2Olland,5.505,5.83,59,,,2005,3.25,2,4,60,60,8,,
,Mio: BrÃ¤dspelet,5.505,6.12,33,,,2021,2,1,5,45,60,9,,
,Trenchfoot: Bullets & Bayonets in the Great War,5.505,5.85,99,,,1981,1.8,2,2,60,60,,Wargames,
1859,Doomtrooper,5.505,5.74,520,,,1994,2.11,2,7,60,60,10,Customizable,
3585,Sorcerer: The Game of Magical Conflict,5.505,5.66,235,,,1975,2.68,1,6,60,60,10,Thematic,Wargames
177002,Buy The Rights,5.505,6.4,49,,,2016,1.5,3,10,30,60,14,,
,We Rate Dogs: The Card Game,5.505,6.02,50,,,2019,1.6,3,6,30,60,8,,
,Joakim von Ankas fantastiska affÃ¤rer,5.505,5.9,48,,,1989,1.83,2,5,60,60,8,,
218236,Metal Mania,5.505,5.68,147,,,2017,1.88,2,5,40,60,10,,
1682,The Challenge,5.505,5.82,72,,,1990,1.43,2,6,60,60,12,,
189434,Lab Wars,5.505,5.73,107,,,2016,2,2,4,30,60,12,,
5043,The Forever War,5.505,5.77,54,,,1983,2.9,2,4,60,60,12,Wargames,
,FormuÅ‚a 1,5.505,5.72,64,,,2007,1.33,2,6,60,60,,,
165208,Aruba: Battle Race,5.505,5.79,53,,,2014,1.33,3,6,60,60,12,,
,W ZakÅ‚adzie: Lubelski Lipiec '80,5.505,5.67,45,,,2012,2,3,6,60,60,10,,
40417,Der Palast von Eschnapur,5.505,5.62,161,,,2009,2.21,2,4,60,60,10,Strategy,
204671,Dear Leader,5.505,6.16,49,,,2016,1,5,9,5,60,13,,
62979,Alchemicus,5.505,6.1,77,,,2009,2.17,2,4,60,60,12,Strategy,
,Risk: The Elder Scrolls V â€“ Skyrim,5.505,6.01,39,,,2019,1.5,2,5,60,60,13,,
,BIGFOOT: Roll & Smash,5.505,6.08,45,,37.3,2023,2,1,4,45,75,8,,
,Starfinder: Pirates of Skydock,5.505,6.02,41,,15.32,2022,3,2,4,60,90,14,,
,Ragnarok: Heavy Metal Combat in the Viking Age,5.505,6.42,30,,24.5,2019,2,2,2,45,90,14,,
2940,A Dog's Life,5.505,5.57,596,34.71,,2001,1.83,2,6,90,90,8,Family,
175468,Foe Hunters,5.505,6.31,64,,,2016,2.5,1,6,30,90,12,,
,Clear the Decks!,5.505,6.44,30,,,,2.25,1,4,30,90,10,,
3039,Swordquest,5.505,5.96,38,,,1979,2,1,3,90,90,12,Wargames,
7344,Challenge Golf at Pebble Beach,5.505,5.78,63,,,1973,1.14,1,4,90,90,12,,
,Monopoly Arcade: Pac-Man,5.505,6.11,45,,,2020,1,2,4,90,90,8,,
4969,Manhunt,5.505,5.9,54,,,1972,1.33,2,4,90,90,8,,
,Risk: Captain America â€“ Civil War Edition,5.505,5.74,98,,,2016,1.5,2,4,75,90,10,,
,Rambo: The Board Game â€“ First Blood,5.505,5.7,79,,,2020,1.57,1,1,60,90,14,Thematic,Wargames
5876,Grav-Ball,5.505,5.99,52,,,1982,1.5,2,4,90,90,12,,
4147,Spellbinder,5.505,6.04,34,,,1980,2.33,2,4,90,90,10,Wargames,
,Zulu Attack,5.505,6.19,33,,,1982,2.17,2,2,90,90,12,Wargames,
7808,Solar Trader,5.505,6.08,56,,,1990,1.5,2,6,100,100,12,,
8366,Wellington Vs Massena,5.505,5.86,53,8.02,,1985,2.71,2,2,120,120,12,Wargames,
8324,The China War: Sino-Soviet Conflict in the 1980s,5.505,5.63,190,8.02,,1979,2.58,2,2,120,120,12,Wargames,
8446,Campaigns in the Valley,5.505,5.94,55,13.44,,1988,2.42,2,2,120,120,12,Wargames,
1560,Hero: A Game of Adventure in the Catacombs,5.505,5.77,62,26.95,,1980,2.4,2,3,60,120,12,,
173093,WarQuest,5.505,6.13,85,117.57,107.77,2016,2.67,2,4,60,120,14,Strategy,Wargames
8253,Moscow Burning: The Next Russian Civil War,5.505,5.88,55,,,1996,2.43,2,2,120,120,12,Wargames,
18875,Alsace 1945,5.505,5.7,93,,,2005,2.43,1,3,120,120,12,Wargames,
11187,Advanced Dungeons & Dragons Battlesystem,5.505,5.62,258,,,1985,2.97,2,2,120,120,10,Wargames,
33625,Indicios,5.505,5.94,55,,,1990,1.33,2,10,120,120,,,
1138,Army of Darkness,5.505,5.73,100,,,1993,1.44,1,8,120,120,12,,
3065,Monopoly: Stock Exchange,5.505,5.76,204,,,2001,2.28,2,6,120,120,8,Family,
6913,The Battle of Agincourt,5.505,5.82,55,,,1978,2.25,2,2,120,120,12,Wargames,
1954,Kalahen,5.505,5.77,85,,,1989,2.4,3,6,120,120,12,,
207203,War Titans: Invaders Must Die!,5.505,9.23,57,,,,2.75,1,4,60,120,13,,
,Dracula's Curse,5.505,7,32,,,2025,3,1,6,90,120,14,,
13072,Airways,5.505,5.73,49,,,1972,2,2,4,120,120,10,,
11253,Okinawa: The Bloodiest Battle In The Pacific,5.505,5.92,50,14.79,,1986,2.86,2,2,180,180,12,Wargames,
4020,Race For Tunis,5.505,5.81,45,16.14,,1986,2.33,2,2,180,180,12,Wargames,
29118,Exalted: War for the Throne,5.505,5.74,114,45.95,,2007,2.93,2,5,180,180,12,Thematic,Wargames
8220,Civil War,5.505,5.78,67,,,1961,1.65,2,2,90,180,10,Wargames,
2753,Demon's Run,5.505,5.85,55,,,1981,2.56,2,4,120,180,12,,
,Twilight of the Habsburgs,5.505,5.91,36,,,2000,2.29,2,2,180,180,12,Wargames,
,Monopoly: London Nostalgia Wooden Box,5.505,5.74,39,,,2003,1,2,6,180,180,8,,
,Â¿PasÃ¡ran? The Spanish Civil War,5.505,5.8,66,,,2004,2.46,1,2,180,180,12,Wargames,
100470,Killer Party,5.505,5.85,50,14.02,,2010,1,8,50,240,240,14,,
2097,Middle Sea: Empires of the Feudal Age,5.505,5.82,38,,,1979,2.33,2,40,240,240,12,Wargames,
,Sparta vs. Athens,5.505,6.03,34,,,2014,2.83,2,2,240,240,,Wargames,
2320,Worldbeater,5.505,5.83,40,,,1975,1.25,3,6,240,240,12,,
13912,"The Sedan Campaign, 1870",5.505,5.97,58,,,2004,2.38,1,2,240,240,,Wargames,
,Crime Scene: London 1892,5.505,5.6,92,,,2021,2,1,4,120,240,18,,
268901,"Objective Nuremberg: 7 Days to the Rhine, Volume 1",5.505,6.26,37,,,2020,2.83,1,2,120,240,,Wargames,
243101,Monopoly: Stranger Things,5.505,5.73,77,35.14,,2017,1.4,2,8,120,480,14,,
,Sakura Heroes,5.505,5.9,47,,12.29,2023,1,2,4,,,7,,
157696,What the Fake?!,5.505,5.74,74,15.26,,2014,1,3,8,,,10,Party,
11726,Knucklebones,5.505,6,45,,,-3000,1,2,2,,,6,,
,Sedma,5.505,6,36,,,,1.67,2,4,,,,,
,The Legend of Zelda: The Hyrule Fantasy,5.505,6.62,31,,,1986,1.5,2,4,,,8,,
143200,Jungle Speed: Silver,5.505,5.67,72,,,2013,1.17,3,4,,,7,,
,"Soldiers: Decision in the Trenches, 1918",5.505,5.91,40,,,2013,2,1,2,,,,Wargames,
16760,Richthofen,5.505,5.95,41,,,2002,1.44,2,2,,,10,Wargames,
,Apples to Apples: 15th Appleversary Edition,5.505,6.05,30,,,2015,1,4,8,,,12,,
,Scrabble: Harry Potter,5.505,6.33,50,,,2019,1,2,4,,,,,
11402,Antietam Campaign,5.505,5.92,34,,,1995,2.22,1,2,,,12,Wargames,
,Â¿Resiste Stalingrado?,5.505,5.95,46,,,1984,2.7,2,4,,,12,Wargames,
,"Once We Moved Like the Wind: The Apache Wars, 1861-1886",5.505,6.01,32,,,2019,2.33,2,2,,,,Wargames,
,Kameleo,5.505,5.81,34,,,2019,1,1,2,,,8,,
14163,Foto-Electric Football,5.505,5.96,47,,,1941,1.11,2,2,,,8,,
,Don't Drink and Draw,5.505,5.77,43,,,2010,0,2,8,,,21,,
